<<<<<<< HEAD
,index,detail_id,order_id,dishes_id,dishes_name,itemis_add,counts,amounts,place_order_time,add_inprice,picture_file,emp_id,order_day,sales,weekday
198,198,4032,517,609946,谷稻小庄 ,0,1.0,38.0,2016-08-01 21:21:00,0,caipu/404002.jpg,1008,1,38.0,七
199,199,4033,517,610011,白饭/大碗,0,1.0,10.0,2016-08-01 21:21:00,0,caipu/601005.jpg,1008,1,10.0,七
200,200,4031,517,610015,葱油凉拌藕片,0,1.0,30.0,2016-08-01 21:21:00,0,caipu/302004.jpg,1008,1,30.0,七
201,201,3365,452,609930,豌豆薯仔猪骨汤,0,1.0,39.0,2016-08-01 21:25:00,0,caipu/203001.jpg,1114,1,39.0,七
202,202,3378,452,609953,凉拌菠菜,0,1.0,27.0,2016-08-01 21:29:00,0,caipu/303004.jpg,1114,1,27.0,七
203,203,3301,448,610008,五色糯米饭(七色),0,1.0,35.0,2016-08-01 21:37:00,0,caipu/601002.jpg,1449,1,35.0,七
204,204,3300,448,609969,香辣腐乳炒虾,0,1.0,56.0,2016-08-01 21:37:00,0,caipu/101004.jpg,1449,1,56.0,七
205,205,3304,448,609950,大蒜苋菜,0,1.0,30.0,2016-08-01 21:39:00,0,caipu/303001.jpg,1449,1,30.0,七
206,206,3309,448,609993,百里香奶油烤红酒牛肉,0,1.0,178.0,2016-08-01 21:40:00,0,caipu/111.jpg,1449,1,178.0,七
207,207,3315,448,610025,番茄蛋汤,0,1.0,25.0,2016-08-01 21:41:00,0,caipu/204008.jpg,1449,1,25.0,七
208,208,3321,448,610016,五彩藕苗,0,1.0,35.0,2016-08-01 21:43:00,0,caipu/302005.jpg,1449,1,35.0,七
209,209,3320,448,610014,金玉良缘,0,1.0,30.0,2016-08-01 21:43:00,0,caipu/302003.jpg,1449,1,30.0,七
210,210,3327,448,609998,清爽拌凉面,0,1.0,15.0,2016-08-01 21:45:00,0,caipu/603002.jpg,1449,1,15.0,七
211,211,3330,448,609988,百威啤酒罐装,0,1.0,6.0,2016-08-01 21:47:00,0,caipu/403003.jpg,1449,1,6.0,七
212,212,3332,448,609931,焖猪手,0,1.0,58.0,2016-08-01 21:48:00,0,caipu/203002.jpg,1449,1,58.0,七
213,213,3334,448,609974,南瓜枸杞小饼干,0,1.0,19.0,2016-08-01 21:49:00,0,caipu/502004.jpg,1449,1,19.0,七
214,214,3336,448,609933,自制猪肉脯,0,1.0,48.0,2016-08-01 21:50:00,0,caipu/203004.jpg,1449,1,48.0,七
215,215,3343,448,609942,辣炒鱿鱼,0,1.0,58.0,2016-08-01 21:52:00,0,caipu/103003.jpg,1449,1,58.0,七
216,216,3341,448,609936,皮蛋瘦肉粥,0,1.0,16.0,2016-08-01 21:52:00,0,caipu/602002.jpg,1449,1,16.0,七
217,217,1056,193,609981,桂圆枸杞鸽子汤,0,1.0,48.0,2016-08-02 11:20:00,0,caipu/205001.jpg,1084,2,48.0,一
218,218,1057,193,610024,红酒土豆烧鸭腿,0,1.0,48.0,2016-08-02 11:24:00,0,caipu/204007.jpg,1084,2,48.0,一
219,219,857,166,609944,水煮鱼,0,1.0,65.0,2016-08-02 11:24:00,0,caipu/103005.jpg,986,2,65.0,一
220,220,856,166,609965,葱姜炒蟹,0,1.0,109.0,2016-08-02 11:24:00,0,caipu/102005.jpg,986,2,109.0,一
221,221,866,166,610023,啤酒鸭,0,1.0,48.0,2016-08-02 11:24:00,0,caipu/204006.jpg,986,2,48.0,一
222,222,874,166,609988,百威啤酒罐装,0,2.0,6.0,2016-08-02 11:25:00,0,caipu/403003.jpg,986,2,12.0,一
223,223,1058,193,609991,香烤牛排,0,1.0,55.0,2016-08-02 11:30:00,0,caipu/201001.jpg,1084,2,55.0,一
224,224,883,166,609971,大理石奶油蛋糕,0,2.0,13.0,2016-08-02 11:30:00,0,caipu/502001.jpg,986,2,26.0,一
225,225,1059,193,610030,番茄有机花菜,0,1.0,32.0,2016-08-02 11:30:00,0,caipu/304004.jpg,1084,2,32.0,一
226,226,1060,193,609949,意文柠檬汁 ,0,1.0,13.0,2016-08-02 11:31:00,0,caipu/404005.jpg,1084,2,13.0,一
227,227,1063,193,610000,酸辣汤面,0,1.0,16.0,2016-08-02 11:32:00,0,caipu/603004.jpg,1084,2,16.0,一
228,228,1062,193,610053,蛋挞,0,1.0,8.0,2016-08-02 11:32:00,0,caipu/501002.jpg,1084,2,8.0,一
229,229,1064,193,610060,广式虾仁肠粉,0,1.0,18.0,2016-08-02 11:33:00,0,caipu/604004.jpg,1084,2,18.0,一
230,230,2213,342,609941,清蒸海鱼,0,1.0,78.0,2016-08-02 11:58:00,0,caipu/103002.jpg,1450,2,78.0,一
231,231,2214,342,610037,辣炒海带丝,0,1.0,19.0,2016-08-02 12:05:00,0,caipu/105001.jpg,1450,2,19.0,一
232,232,2215,342,609975,一品香酥藕,0,1.0,10.0,2016-08-02 12:05:00,0,caipu/502005.jpg,1450,2,10.0,一
233,233,2216,342,610010,白饭/小碗,0,2.0,1.0,2016-08-02 12:10:00,0,caipu/601004.jpg,1450,2,2.0,一
234,234,1646,260,609965,葱姜炒蟹,0,1.0,109.0,2016-08-02 12:37:00,0,caipu/102005.jpg,990,2,109.0,一
235,235,1647,260,609960,白胡椒胡萝卜羊肉汤,0,1.0,35.0,2016-08-02 12:38:00,0,caipu/202006.jpg,990,2,35.0,一
236,236,1648,260,609983,干锅田鸡,0,1.0,88.0,2016-08-02 12:41:00,0,caipu/205003.jpg,990,2,88.0,一
237,237,1649,260,610044,木须豌豆,0,1.0,32.0,2016-08-02 12:45:00,0,caipu/305003.jpg,990,2,32.0,一
238,238,1650,260,609948,露露无糖杏仁露,0,4.0,7.0,2016-08-02 12:52:00,0,caipu/404004.jpg,990,2,28.0,一
239,239,1654,260,610011,白饭/大碗,0,1.0,10.0,2016-08-02 12:53:00,0,caipu/601005.jpg,990,2,10.0,一
240,240,2363,367,609970,麻辣小龙虾,0,1.0,99.0,2016-08-02 12:58:00,0,caipu/101006.jpg,1119,2,99.0,一
241,241,2364,367,609978,爆炒鳝碌,0,1.0,55.0,2016-08-02 12:59:00,0,caipu/106003.jpg,1119,2,55.0,一
242,242,2365,367,606106,铁板牛肉,0,1.0,66.0,2016-08-02 13:00:00,0,/jsp/pc/images/606106.jpg,1119,2,66.0,一
243,243,2366,367,609985,三色凉拌手撕兔,0,1.0,66.0,2016-08-02 13:01:00,0,caipu/205005.jpg,1119,2,66.0,一
244,244,2367,367,609951,炝炒大白菜,0,1.0,29.0,2016-08-02 13:01:00,0,caipu/303002.jpg,1119,2,29.0,一
245,245,2368,367,609946,谷稻小庄 ,0,1.0,38.0,2016-08-02 13:05:00,0,caipu/404002.jpg,1119,2,38.0,一
246,246,2369,367,610036,路易拉菲红酒干红,0,1.0,158.0,2016-08-02 13:06:00,0,caipu/402005.jpg,1119,2,158.0,一
247,247,2370,367,610054,不加一滴油的酸奶蛋糕,0,1.0,7.0,2016-08-02 13:10:00,0,caipu/501003.jpg,1119,2,7.0,一
248,248,2371,367,610053,蛋挞,0,1.0,8.0,2016-08-02 13:12:00,0,caipu/501002.jpg,1119,2,8.0,一
249,249,2376,368,606106,铁板牛肉,0,1.0,66.0,2016-08-02 13:13:00,0,/jsp/pc/images/606106.jpg,1125,2,66.0,一
250,250,2373,367,610001,土豆西红柿汤面,0,1.0,13.0,2016-08-02 13:15:00,0,caipu/603005.jpg,1119,2,13.0,一
251,251,2372,367,610008,五色糯米饭(七色),0,1.0,35.0,2016-08-02 13:15:00,0,caipu/601002.jpg,1119,2,35.0,一
252,252,2377,368,610050,番茄甘蓝,0,1.0,33.0,2016-08-02 13:16:00,0,caipu/301004.jpg,1125,2,33.0,一
253,253,2374,367,610047,西瓜胡萝卜沙拉,0,1.0,26.0,2016-08-02 13:16:00,0,caipu/301001.jpg,1119,2,26.0,一
254,254,2375,367,610012,香菇鹌鹑蛋,0,1.0,39.0,2016-08-02 13:17:00,0,caipu/302001.jpg,1119,2,39.0,一
255,255,2378,368,609972,核桃葡萄干土司,0,1.0,19.0,2016-08-02 13:19:00,0,caipu/502002.jpg,1125,2,19.0,一
256,256,2380,368,609936,皮蛋瘦肉粥,0,1.0,16.0,2016-08-02 13:20:00,0,caipu/602002.jpg,1125,2,16.0,一
257,257,2379,368,606057,张裕葡萄酒张裕赤霞珠干红,0,1.0,32.0,2016-08-02 13:20:00,0,caipu/402002.jpg,1125,2,32.0,一
258,258,2350,365,609944,水煮鱼,0,1.0,65.0,2016-08-02 13:21:00,0,caipu/103005.jpg,992,2,65.0,一
259,259,2353,365,610043,肉丁茄子,0,1.0,39.0,2016-08-02 13:22:00,0,caipu/305002.jpg,992,2,39.0,一
260,260,2381,368,609961,姜葱炒花蟹,0,1.0,45.0,2016-08-02 13:22:00,0,caipu/102001.jpg,1125,2,45.0,一
261,261,2355,365,610010,白饭/小碗,0,2.0,1.0,2016-08-02 13:23:00,0,caipu/601004.jpg,992,2,2.0,一
262,262,2357,365,610053,蛋挞,0,1.0,8.0,2016-08-02 13:26:00,0,caipu/501002.jpg,992,2,8.0,一
263,263,2359,365,606057,张裕葡萄酒张裕赤霞珠干红,0,1.0,32.0,2016-08-02 13:29:00,0,caipu/402002.jpg,992,2,32.0,一
264,264,891,171,609968,油焖麻辣虾,0,1.0,65.0,2016-08-02 13:51:00,0,caipu/101003.jpg,1463,2,65.0,一
265,265,892,171,610063,蒜香辣花甲,0,1.0,45.0,2016-08-02 13:55:00,0,caipu/104002.jpg,1463,2,45.0,一
266,266,893,171,610062,蒜蓉生蚝,0,1.0,49.0,2016-08-02 13:55:00,0,caipu/104001.jpg,1463,2,49.0,一
267,267,895,171,610030,番茄有机花菜,0,1.0,32.0,2016-08-02 13:57:00,0,caipu/304004.jpg,1463,2,32.0,一
268,268,898,171,609946,谷稻小庄 ,0,1.0,38.0,2016-08-02 13:59:00,0,caipu/404002.jpg,1463,2,38.0,一
269,269,903,171,610011,白饭/大碗,0,1.0,10.0,2016-08-02 13:59:00,0,caipu/601005.jpg,1463,2,10.0,一
270,270,908,171,609937,冰糖红豆薏米粥,0,4.0,15.0,2016-08-02 14:00:00,0,caipu/602003.jpg,1463,2,60.0,一
271,271,5247,631,610039,培根紫菜卷,0,1.0,30.0,2016-08-02 17:57:00,0,caipu/105003.jpg,1188,2,30.0,一
272,272,5246,631,610038,芝麻烤紫菜,0,1.0,25.0,2016-08-02 17:57:00,0,caipu/105002.jpg,1188,2,25.0,一
273,273,5248,631,610023,啤酒鸭,0,1.0,48.0,2016-08-02 17:57:00,0,caipu/204006.jpg,1188,2,48.0,一
274,274,5249,631,609974,南瓜枸杞小饼干,0,1.0,19.0,2016-08-02 17:58:00,0,caipu/502004.jpg,1188,2,19.0,一
275,275,5250,631,610009,黑米恋上葡萄,0,1.0,33.0,2016-08-02 17:59:00,0,caipu/601003.jpg,1188,2,33.0,一
276,276,5251,631,609949,意文柠檬汁 ,0,1.0,13.0,2016-08-02 18:00:00,0,caipu/404005.jpg,1188,2,13.0,一
277,277,5409,650,609934,芹菜炒腰花,0,1.0,18.0,2016-08-02 18:20:00,0,caipu/203005.jpg,1212,2,18.0,一
278,278,5408,650,609970,麻辣小龙虾,0,1.0,99.0,2016-08-02 18:20:00,0,caipu/101006.jpg,1212,2,99.0,一
279,279,5411,650,609953,凉拌菠菜,0,1.0,27.0,2016-08-02 18:21:00,0,caipu/303004.jpg,1212,2,27.0,一
280,280,5410,650,609932,爆炒猪肝,0,1.0,68.0,2016-08-02 18:21:00,0,caipu/203003.jpg,1212,2,68.0,一
281,281,5413,650,609981,桂圆枸杞鸽子汤,0,1.0,48.0,2016-08-02 18:21:00,0,caipu/205001.jpg,1212,2,48.0,一
282,282,5412,650,609948,露露无糖杏仁露,0,1.0,7.0,2016-08-02 18:21:00,0,caipu/404004.jpg,1212,2,7.0,一
283,283,5414,650,610001,土豆西红柿汤面,0,1.0,13.0,2016-08-02 18:22:00,0,caipu/603005.jpg,1212,2,13.0,一
284,284,6316,734,609941,清蒸海鱼,0,1.0,78.0,2016-08-02 18:23:00,0,caipu/103002.jpg,1278,2,78.0,一
285,285,5415,650,610012,香菇鹌鹑蛋,0,1.0,39.0,2016-08-02 18:23:00,0,caipu/302001.jpg,1212,2,39.0,一
286,286,5418,650,610047,西瓜胡萝卜沙拉,0,1.0,26.0,2016-08-02 18:23:00,0,caipu/301001.jpg,1212,2,26.0,一
287,287,5416,650,610039,培根紫菜卷,0,1.0,30.0,2016-08-02 18:23:00,0,caipu/105003.jpg,1212,2,30.0,一
288,288,5417,650,610042,五彩豆,0,1.0,29.0,2016-08-02 18:23:00,0,caipu/305001.jpg,1212,2,29.0,一
289,289,6318,734,610018,照烧鸡腿,0,1.0,16.0,2016-08-02 18:24:00,0,caipu/204001.jpg,1278,2,16.0,一
290,290,6325,734,610044,木须豌豆,0,1.0,32.0,2016-08-02 18:24:00,0,caipu/305003.jpg,1278,2,32.0,一
291,291,6322,734,610023,啤酒鸭,0,1.0,48.0,2016-08-02 18:24:00,0,caipu/204006.jpg,1278,2,48.0,一
292,292,5419,650,610053,蛋挞,0,1.0,8.0,2016-08-02 18:25:00,0,caipu/501002.jpg,1212,2,8.0,一
293,293,5420,650,609946,谷稻小庄 ,0,1.0,38.0,2016-08-02 18:26:00,0,caipu/404002.jpg,1212,2,38.0,一
294,294,5424,650,609938,小米南瓜粥,0,1.0,13.0,2016-08-02 18:27:00,0,caipu/602004.jpg,1212,2,13.0,一
295,295,5423,650,610008,五色糯米饭(七色),0,1.0,35.0,2016-08-02 18:27:00,0,caipu/601002.jpg,1212,2,35.0,一
296,296,6326,734,610011,白饭/大碗,0,1.0,10.0,2016-08-02 18:27:00,0,caipu/601005.jpg,1278,2,10.0,一
297,297,4295,548,609966,芝士烩波士顿龙虾,0,1.0,175.0,2016-08-02 18:55:00,0,caipu/101001.jpg,1103,2,175.0,一
298,298,4297,548,609931,焖猪手,0,1.0,58.0,2016-08-02 18:58:00,0,caipu/203002.jpg,1103,2,58.0,一
299,299,4299,548,609962,倒立蒸梭子蟹,0,1.0,169.0,2016-08-02 18:59:00,0,caipu/102002.jpg,1103,2,169.0,一
300,300,4570,574,609943,剁椒鱼头,0,1.0,55.0,2016-08-02 19:00:00,0,caipu/103004.jpg,1115,2,55.0,一
301,301,4300,548,609950,大蒜苋菜,0,1.0,30.0,2016-08-02 19:00:00,0,caipu/303001.jpg,1103,2,30.0,一
302,302,4572,574,610066,辣炒田螺,0,1.0,35.0,2016-08-02 19:00:00,0,caipu/104005.jpg,1115,2,35.0,一
303,303,4566,574,609940,清蒸蝶鱼,0,1.0,56.0,2016-08-02 19:00:00,0,caipu/103001.jpg,1115,2,56.0,一
304,304,4561,574,609970,麻辣小龙虾,0,1.0,99.0,2016-08-02 19:00:00,0,caipu/101006.jpg,1115,2,99.0,一
305,305,4302,548,609968,油焖麻辣虾,0,1.0,65.0,2016-08-02 19:01:00,0,caipu/101003.jpg,1103,2,65.0,一
306,306,4576,574,609956,孜然羊排,0,1.0,88.0,2016-08-02 19:01:00,0,caipu/202002.jpg,1115,2,88.0,一
307,307,4584,574,610023,啤酒鸭,0,1.0,48.0,2016-08-02 19:02:00,0,caipu/204006.jpg,1115,2,48.0,一
308,308,4581,574,610019,白斩鸡,0,1.0,88.0,2016-08-02 19:02:00,0,caipu/204002.jpg,1115,2,88.0,一
309,309,4587,574,610030,番茄有机花菜,0,1.0,32.0,2016-08-02 19:03:00,0,caipu/304004.jpg,1115,2,32.0,一
310,310,4592,574,610029,黄花菜炒木耳,0,1.0,35.0,2016-08-02 19:04:00,0,caipu/304003.jpg,1115,2,35.0,一
311,311,4305,548,609983,干锅田鸡,0,1.0,88.0,2016-08-02 19:04:00,0,caipu/205003.jpg,1103,2,88.0,一
312,312,4307,548,609993,百里香奶油烤红酒牛肉,0,1.0,178.0,2016-08-02 19:05:00,0,caipu/111.jpg,1103,2,178.0,一
313,313,4309,548,610008,五色糯米饭(七色),0,1.0,35.0,2016-08-02 19:06:00,0,caipu/601002.jpg,1103,2,35.0,一
314,314,4595,574,610011,白饭/大碗,0,1.0,10.0,2016-08-02 19:06:00,0,caipu/601005.jpg,1115,2,10.0,一
315,315,4313,548,609982,五香酱驴肉,0,1.0,52.0,2016-08-02 19:07:00,0,caipu/205002.jpg,1103,2,52.0,一
316,316,6141,719,609957,蒙古烤羊腿,0,1.0,48.0,2016-08-02 19:24:00,0,caipu/202003.jpg,1162,2,48.0,一
317,317,6142,719,609956,孜然羊排,0,1.0,88.0,2016-08-02 19:27:00,0,caipu/202002.jpg,1162,2,88.0,一
318,318,6147,719,609967,香酥两吃大虾,0,1.0,89.0,2016-08-02 19:29:00,0,caipu/101002.jpg,1162,2,89.0,一
319,319,6151,719,610025,番茄蛋汤,0,1.0,25.0,2016-08-02 19:30:00,0,caipu/204008.jpg,1162,2,25.0,一
320,320,6154,719,610046,青炒扁豆,0,1.0,28.0,2016-08-02 19:32:00,0,caipu/305005.jpg,1162,2,28.0,一
321,321,6160,719,609938,小米南瓜粥,0,1.0,13.0,2016-08-02 19:37:00,0,caipu/602004.jpg,1162,2,13.0,一
322,322,6164,719,609939,香菇鸡肉粥,0,1.0,15.0,2016-08-02 19:38:00,0,caipu/602005.jpg,1162,2,15.0,一
323,323,4679,585,609966,芝士烩波士顿龙虾,0,1.0,175.0,2016-08-02 20:17:00,0,caipu/101001.jpg,1181,2,175.0,一
324,324,4687,585,609931,焖猪手,0,1.0,58.0,2016-08-02 20:17:00,0,caipu/203002.jpg,1181,2,58.0,一
325,325,4693,585,609934,芹菜炒腰花,0,1.0,18.0,2016-08-02 20:20:00,0,caipu/203005.jpg,1181,2,18.0,一
326,326,4691,585,609969,香辣腐乳炒虾,0,1.0,56.0,2016-08-02 20:20:00,0,caipu/101004.jpg,1181,2,56.0,一
327,327,4700,585,609944,水煮鱼,0,1.0,65.0,2016-08-02 20:21:00,0,caipu/103005.jpg,1181,2,65.0,一
328,328,4697,585,609943,剁椒鱼头,0,1.0,55.0,2016-08-02 20:21:00,0,caipu/103004.jpg,1181,2,55.0,一
329,329,4705,585,609952,美妙绝伦之白莲花,0,1.0,29.0,2016-08-02 20:24:00,0,caipu/303003.jpg,1181,2,29.0,一
330,330,4701,585,609940,清蒸蝶鱼,0,1.0,56.0,2016-08-02 20:24:00,0,caipu/103001.jpg,1181,2,56.0,一
331,331,4708,585,609955,红酒炖羊肉,0,1.0,108.0,2016-08-02 20:24:00,0,caipu/202001.jpg,1181,2,108.0,一
332,332,4712,585,610007,桂圆肉红豆八宝饭,0,1.0,39.0,2016-08-02 20:25:00,0,caipu/601001.jpg,1181,2,39.0,一
333,333,5047,613,609941,清蒸海鱼,0,1.0,78.0,2016-08-02 21:01:00,0,caipu/103002.jpg,1451,2,78.0,一
334,334,5049,613,609942,辣炒鱿鱼,0,1.0,58.0,2016-08-02 21:02:00,0,caipu/103003.jpg,1451,2,58.0,一
335,335,5053,613,610038,芝麻烤紫菜,0,1.0,25.0,2016-08-02 21:02:00,0,caipu/105002.jpg,1451,2,25.0,一
336,336,5055,613,609952,美妙绝伦之白莲花,0,1.0,29.0,2016-08-02 21:02:00,0,caipu/303003.jpg,1451,2,29.0,一
337,337,5057,613,609946,谷稻小庄 ,0,1.0,38.0,2016-08-02 21:04:00,0,caipu/404002.jpg,1451,2,38.0,一
338,338,5815,688,609944,水煮鱼,0,1.0,65.0,2016-08-02 21:05:00,0,caipu/103005.jpg,1157,2,65.0,一
339,339,5060,613,610008,五色糯米饭(七色),0,1.0,35.0,2016-08-02 21:06:00,0,caipu/601002.jpg,1451,2,35.0,一
340,340,5062,613,609934,芹菜炒腰花,0,1.0,18.0,2016-08-02 21:07:00,0,caipu/203005.jpg,1451,2,18.0,一
341,341,5066,613,609956,孜然羊排,0,1.0,88.0,2016-08-02 21:08:00,0,caipu/202002.jpg,1451,2,88.0,一
342,342,5816,688,609930,豌豆薯仔猪骨汤,0,1.0,39.0,2016-08-02 21:08:00,0,caipu/203001.jpg,1157,2,39.0,一
343,343,5817,688,609955,红酒炖羊肉,0,1.0,108.0,2016-08-02 21:09:00,0,caipu/202001.jpg,1157,2,108.0,一
344,344,5072,613,610011,白饭/大碗,0,1.0,10.0,2016-08-02 21:10:00,0,caipu/601005.jpg,1451,2,10.0,一
345,345,5818,688,609969,香辣腐乳炒虾,0,1.0,56.0,2016-08-02 21:16:00,0,caipu/101004.jpg,1157,2,56.0,一
346,346,5819,688,609936,皮蛋瘦肉粥,0,4.0,16.0,2016-08-02 21:18:00,0,caipu/602002.jpg,1157,2,64.0,一
347,347,3747,491,609991,香烤牛排,0,1.0,55.0,2016-08-02 21:38:00,0,caipu/201001.jpg,1169,2,55.0,一
348,348,3751,491,609952,美妙绝伦之白莲花,0,1.0,29.0,2016-08-02 21:43:00,0,caipu/303003.jpg,1169,2,29.0,一
349,349,3749,491,610018,照烧鸡腿,0,1.0,16.0,2016-08-02 21:43:00,0,caipu/204001.jpg,1169,2,16.0,一
350,350,3754,491,609948,露露无糖杏仁露,0,1.0,7.0,2016-08-02 21:44:00,0,caipu/404004.jpg,1169,2,7.0,一
351,351,3757,491,609947, 北冰洋汽水 ,0,1.0,5.0,2016-08-02 21:47:00,0,caipu/404003.jpg,1169,2,5.0,一
352,352,3760,491,610056,纸杯蛋糕,0,1.0,8.0,2016-08-02 21:48:00,0,caipu/501005.jpg,1169,2,8.0,一
353,353,3762,491,610010,白饭/小碗,0,1.0,1.0,2016-08-02 21:54:00,0,caipu/601004.jpg,1169,2,1.0,一
354,354,3765,491,609938,小米南瓜粥,0,1.0,13.0,2016-08-02 21:54:00,0,caipu/602004.jpg,1169,2,13.0,一
355,355,3093,432,609963,盘蟹蒸蛋,0,1.0,55.0,2016-08-03 12:52:00,0,caipu/102003.jpg,1175,3,55.0,二
356,356,941,177,610063,蒜香辣花甲,0,1.0,45.0,2016-08-03 12:56:00,0,caipu/104002.jpg,1141,3,45.0,二
357,357,3095,432,609933,自制猪肉脯,0,1.0,48.0,2016-08-03 12:57:00,0,caipu/203004.jpg,1175,3,48.0,二
358,358,943,177,609981,桂圆枸杞鸽子汤,0,1.0,48.0,2016-08-03 12:57:00,0,caipu/205001.jpg,1141,3,48.0,二
359,359,942,177,610018,照烧鸡腿,0,1.0,16.0,2016-08-03 12:57:00,0,caipu/204001.jpg,1141,3,16.0,二
360,360,3100,432,609983,干锅田鸡,0,1.0,88.0,2016-08-03 13:00:00,0,caipu/205003.jpg,1175,3,88.0,二
361,361,945,177,610046,青炒扁豆,0,1.0,28.0,2016-08-03 13:00:00,0,caipu/305005.jpg,1141,3,28.0,二
362,362,3101,432,610030,番茄有机花菜,0,1.0,32.0,2016-08-03 13:02:00,0,caipu/304004.jpg,1175,3,32.0,二
363,363,2049,320,609970,麻辣小龙虾,0,1.0,99.0,2016-08-03 13:03:00,0,caipu/101006.jpg,1538,3,99.0,二
364,364,2004,317,609942,辣炒鱿鱼,0,1.0,58.0,2016-08-03 13:07:00,0,caipu/103003.jpg,1091,3,58.0,二
365,365,2051,320,609961,姜葱炒花蟹,0,1.0,45.0,2016-08-03 13:07:00,0,caipu/102001.jpg,1538,3,45.0,二
366,366,3105,432,610009,黑米恋上葡萄,0,1.0,33.0,2016-08-03 13:09:00,0,caipu/601003.jpg,1175,3,33.0,二
367,367,2007,317,609961,姜葱炒花蟹,0,1.0,45.0,2016-08-03 13:09:00,0,caipu/102001.jpg,1091,3,45.0,二
368,368,2009,317,609994,独家薄荷鲜虾牛肉卷,0,1.0,45.0,2016-08-03 13:09:00,0,caipu/201004.jpg,1091,3,45.0,二
369,369,2014,317,609931,焖猪手,0,1.0,58.0,2016-08-03 13:10:00,0,caipu/203002.jpg,1091,3,58.0,二
370,370,3111,432,609949,意文柠檬汁 ,0,1.0,13.0,2016-08-03 13:10:00,0,caipu/404005.jpg,1175,3,13.0,二
371,371,2012,317,609955,红酒炖羊肉,0,1.0,108.0,2016-08-03 13:10:00,0,caipu/202001.jpg,1091,3,108.0,二
372,372,2035,317,609953,凉拌菠菜,0,1.0,27.0,2016-08-03 13:11:00,0,caipu/303004.jpg,1091,3,27.0,二
373,373,2024,317,609981,桂圆枸杞鸽子汤,0,1.0,48.0,2016-08-03 13:11:00,0,caipu/205001.jpg,1091,3,48.0,二
374,374,2036,317,609987,蓝带啤酒罐装,0,4.0,9.0,2016-08-03 13:11:00,0,caipu/403002.jpg,1091,3,36.0,二
375,375,2020,317,609983,干锅田鸡,0,1.0,88.0,2016-08-03 13:11:00,0,caipu/205003.jpg,1091,3,88.0,二
376,376,2055,320,609956,孜然羊排,0,1.0,88.0,2016-08-03 13:11:00,0,caipu/202002.jpg,1538,3,88.0,二
377,377,2042,317,610011,白饭/大碗,0,1.0,10.0,2016-08-03 13:12:00,0,caipu/601005.jpg,1091,3,10.0,二
378,378,2064,320,610036,路易拉菲红酒干红,0,1.0,158.0,2016-08-03 13:14:00,0,caipu/402005.jpg,1538,3,158.0,二
379,379,2060,320,609951,炝炒大白菜,0,1.0,29.0,2016-08-03 13:14:00,0,caipu/303002.jpg,1538,3,29.0,二
380,380,2075,320,609935,山药养生粥,0,2.0,19.0,2016-08-03 13:18:00,0,caipu/602001.jpg,1538,3,38.0,二
381,381,1766,281,609967,香酥两吃大虾,0,1.0,89.0,2016-08-03 13:51:00,0,caipu/101002.jpg,997,3,89.0,二
382,382,1767,281,609944,水煮鱼,0,1.0,65.0,2016-08-03 13:52:00,0,caipu/103005.jpg,997,3,65.0,二
383,383,1768,281,610063,蒜香辣花甲,0,1.0,45.0,2016-08-03 13:55:00,0,caipu/104002.jpg,997,3,45.0,二
384,384,1769,281,609982,五香酱驴肉,0,1.0,52.0,2016-08-03 13:59:00,0,caipu/205002.jpg,997,3,52.0,二
385,385,754,137,610047,西瓜胡萝卜沙拉,0,1.0,26.0,2016-08-03 14:01:00,0,caipu/301001.jpg,1248,3,26.0,二
386,386,753,137,609970,麻辣小龙虾,0,1.0,99.0,2016-08-03 14:01:00,0,caipu/101006.jpg,1248,3,99.0,二
387,387,758,137,609945,农夫山泉NFC果汁100%橙汁,0,1.0,6.0,2016-08-03 14:02:00,0,caipu/404001.jpg,1248,3,6.0,二
388,388,755,137,609992,番茄炖牛腩,0,1.0,35.0,2016-08-03 14:02:00,0,caipu/201002.jpg,1248,3,35.0,二
389,389,1770,281,609953,凉拌菠菜,0,1.0,27.0,2016-08-03 14:03:00,0,caipu/303004.jpg,997,3,27.0,二
390,390,759,137,610010,白饭/小碗,0,4.0,1.0,2016-08-03 14:04:00,0,caipu/601004.jpg,1248,3,4.0,二
391,391,760,137,609953,凉拌菠菜,0,1.0,27.0,2016-08-03 14:05:00,0,caipu/303004.jpg,1248,3,27.0,二
392,392,1772,281,609986,哈尔滨啤酒罐装,0,10.0,7.0,2016-08-03 14:07:00,0,caipu/403001.jpg,997,3,70.0,二
393,393,1771,281,609952,美妙绝伦之白莲花,0,1.0,29.0,2016-08-03 14:07:00,0,caipu/303003.jpg,997,3,29.0,二
394,394,1773,281,610003,蒜香包,0,1.0,13.0,2016-08-03 14:07:00,0,caipu/503002.jpg,997,3,13.0,二
395,395,1774,281,610010,白饭/小碗,0,4.0,1.0,2016-08-03 14:09:00,0,caipu/601004.jpg,997,3,4.0,二
396,396,5631,670,609970,麻辣小龙虾,0,1.0,99.0,2016-08-03 17:16:00,0,caipu/101006.jpg,1570,3,99.0,二
397,397,5632,670,609931,焖猪手,0,1.0,58.0,2016-08-03 17:17:00,0,caipu/203002.jpg,1570,3,58.0,二
398,398,5633,670,609933,自制猪肉脯,0,1.0,48.0,2016-08-03 17:18:00,0,caipu/203004.jpg,1570,3,48.0,二
